date,min,max,pm25,q1,q3,stdev,count
2021-11-04T00:00:00.000Z,1.2,65.81,2.8,2.04,6.3,5.692,559
2021-11-05T00:00:00.000Z,1.7,41.5,4.8,3.72,6.53,3.439,451
2021-11-09T00:00:00.000Z,3.63,6.7,4.71,4.3,5.01,0.538,132
2021-11-10T00:00:00.000Z,2.25,199.18,8.35,5.32,10.1,12.242,542
2021-11-11T00:00:00.000Z,7.78,80.88,16.13,13.22,20.16,6.944,509
2021-11-12T00:00:00.000Z,4.9,397.3,14.63,10.63,17.87,23.796,493
2021-11-13T00:00:00.000Z,4.05,283.89,16.82,11.93,23.38,16.1,555
2021-11-14T00:00:00.000Z,3.3,129.02,11.3,7.9,19.95,10.051,542
2021-11-15T00:00:00.000Z,2.22,388.65,4.49,3.28,12.55,27.295,540
2021-11-16T00:00:00.000Z,4.47,87.4,11.64,9.77,16.8,6.42,520
2021-11-17T00:00:00.000Z,5.2,161.85,11.54,9.34,14.19,13.201,408
2021-11-18T00:00:00.000Z,5.03,238.7,12.04,9.77,18.48,21.7,504
2021-11-19T00:00:00.000Z,5.7,372.92,21.13,17.32,23.83,31.259,479
2021-11-20T00:00:00.000Z,9.8,248.63,23.65,15.88,29.04,22.789,509
2021-11-21T00:00:00.000Z,7.2,360.83,21.88,19.1,27.25,33.901,555
2021-11-22T00:00:00.000Z,2.83,112.93,11.2,7.49,24.65,11.201,541
2021-11-23T00:00:00.000Z,1.7,58.6,5.07,3.47,14.18,8.45,551
2021-11-24T00:00:00.000Z,2.7,124.23,5.03,4.3,10.92,7.07,540
2021-11-25T00:00:00.000Z,2.33,92.85,8,5.43,9.69,6.698,547
2021-11-26T00:00:00.000Z,1.48,62.53,5.25,3.4,16.89,9.329,564
2021-11-27T00:00:00.000Z,1.5,142.93,3.42,2.7,4.68,9.623,542
2021-11-28T00:00:00.000Z,1.25,241.23,2.4,1.92,3.6,12.992,546
2021-11-29T00:00:00.000Z,0.98,67.78,2.29,1.95,2.9,3.853,550
2021-11-30T00:00:00.000Z,1.55,151.3,4.13,2.45,13.18,13.377,538
2021-12-01T00:00:00.000Z,1.8,154.5,4.94,3.83,6.6,11.468,534
2021-12-02T00:00:00.000Z,1.52,221,3.75,2.83,4.69,15.175,521
2021-12-03T00:00:00.000Z,2.25,10.68,4.59,3.58,7.73,2.418,240
2021-12-04T00:00:00.000Z,2.1,16.07,5.85,4.84,6.78,1.869,523
2021-12-05T00:00:00.000Z,2.1,110.18,4.38,3.54,5.49,6.493,509
2021-12-06T00:00:00.000Z,2.78,74.03,4.59,3.92,5.47,3.386,545
2021-12-07T00:00:00.000Z,1.73,133.18,3.65,2.75,8.43,11.158,530
2021-12-08T00:00:00.000Z,1.77,69.45,5.22,3.88,8.23,7.933,512
2021-12-09T00:00:00.000Z,0.8,79.7,3.05,2.1,6.82,6.426,529
2021-12-10T00:00:00.000Z,1.8,47.13,10.88,4.84,14.25,5.747,500
2021-12-11T00:00:00.000Z,0.6,12.85,2.2,1.58,3.5,1.566,531
2021-12-12T00:00:00.000Z,1.55,43,3.1,2.45,5.38,3.17,469
2021-12-13T00:00:00.000Z,3.42,85.15,7.88,5.72,9.98,8.012,434
2021-12-14T00:00:00.000Z,3.25,77.68,13.5,9.41,16.71,6.922,477
2021-12-15T00:00:00.000Z,4.5,146.13,8.25,6.8,11.45,10.314,527
2021-12-16T00:00:00.000Z,3.22,239.52,10.16,7.9,14.02,11.782,514
2021-12-17T00:00:00.000Z,4.2,381.17,9.49,6.78,22.8,28.191,532
2021-12-18T00:00:00.000Z,2.04,31.67,7.05,3.94,11.31,6.852,521
2021-12-19T00:00:00.000Z,4.03,42.78,6.55,5.57,22.63,10.718,539
2021-12-20T00:00:00.000Z,9.02,44.88,25.73,22.05,29.03,8.699,493
2021-12-21T00:00:00.000Z,7.78,268.33,23.8,20.92,32.08,24.529,543
2021-12-22T00:00:00.000Z,11.07,479.48,26.69,20.2,30.77,22.991,532
2021-12-23T00:00:00.000Z,8.93,166.48,20.51,16.38,26.3,12.352,510
2021-12-24T00:00:00.000Z,5.3,34.72,12.42,9.11,18.73,7.953,524
2021-12-25T00:00:00.000Z,6.8,22,11.35,8.35,15.65,4.08,516
2021-12-26T00:00:00.000Z,3.08,50,6.88,5.07,10.5,4.836,507
2021-12-27T00:00:00.000Z,5.15,128.77,13.25,10.6,18.98,12.813,547
2021-12-28T00:00:00.000Z,2.92,55.75,11.35,8.18,16.85,10.143,538
2021-12-29T00:00:00.000Z,3,83.25,8.52,6.62,13.21,6.186,557
2021-12-30T00:00:00.000Z,5.47,150.1,14.81,9.9,31.31,15.411,544
2021-12-31T00:00:00.000Z,5.45,311.08,18.6,12.55,27.72,45.39,553
2022-01-01T00:00:00.000Z,10.55,371.98,43.91,27.83,54.83,66.752,550
2022-01-02T00:00:00.000Z,9.98,103.8,28.25,21.38,32.22,9.175,535
2022-01-03T00:00:00.000Z,4.47,42.63,23.59,13.6,31.33,10.314,538
2022-01-04T00:00:00.000Z,3.47,32.58,8.52,6.54,17.98,7.963,560
2022-01-05T00:00:00.000Z,3.13,21.75,8.18,6.5,11.47,4.035,545
2022-01-06T00:00:00.000Z,2.7,14.3,4.72,4.09,5.9,1.42,563
2022-01-07T00:00:00.000Z,1.77,11.8,3.1,2.58,4.47,1.634,549
2022-01-08T00:00:00.000Z,2.27,24.9,5.72,4.75,7.28,2.945,507
2022-01-09T00:00:00.000Z,1.7,62.33,10.5,6.04,13.26,6.758,513
2022-01-10T00:00:00.000Z,1.17,4.45,2.27,1.79,2.78,0.65,529
2022-01-11T00:00:00.000Z,2.29,33.63,6.15,4.97,7.18,2.588,527
2022-01-12T00:00:00.000Z,1.77,8.68,4.63,3.7,5.97,1.397,556
2022-01-13T00:00:00.000Z,2.9,59.28,4.3,3.8,8.11,4.727,540
2022-01-14T00:00:00.000Z,3.72,433.45,8.94,6.74,27.8,36.579,536
2022-01-15T00:00:00.000Z,11.57,68.93,23.84,18.73,27.63,14.705,552
2022-01-16T00:00:00.000Z,10.8,282.14,35.97,19.39,41.96,26.569,549
2022-01-17T00:00:00.000Z,5.13,130.19,32.4,16.92,41.4,15.025,565
2022-01-18T00:00:00.000Z,13,175.8,23.88,20.65,32.47,13.4,556
2022-01-19T00:00:00.000Z,4.34,578.16,27.23,17.48,30.88,34.054,536
2022-01-20T00:00:00.000Z,2.6,97.43,9.1,6.57,21.13,10.584,562
2022-01-21T00:00:00.000Z,4.45,86.97,11.7,7.46,16.19,6.558,525
2022-01-22T00:00:00.000Z,1.67,87.5,3.05,2.5,6.77,9.142,548
2022-01-23T00:00:00.000Z,3.92,37.79,13.35,9.14,19.73,7.221,544
2022-01-24T00:00:00.000Z,1.7,36.65,7.8,4.07,21.15,9.459,547
2022-01-25T00:00:00.000Z,2.4,41.03,4.18,3.38,5.68,9.577,545
2022-01-26T00:00:00.000Z,10.8,76.28,19.92,15.84,23.84,7.715,520
2022-01-27T00:00:00.000Z,7.82,191.48,18.75,15.43,26.22,14.446,561
2022-01-28T00:00:00.000Z,6.38,281.95,24.7,9.66,33.88,22.339,548
2022-01-29T00:00:00.000Z,2.54,277.88,10.6,7.33,14.62,21.022,565
2022-01-30T00:00:00.000Z,9.93,199.38,23.55,17.8,29.75,17.987,567
2022-01-31T00:00:00.000Z,5.07,70.95,24.63,17.35,28.09,9.823,565
2022-02-01T00:00:00.000Z,0.73,32.85,4.68,2.54,16.25,7.109,534
2022-02-02T00:00:00.000Z,2.9,161.25,7.9,5.84,9.76,9.212,533
2022-02-03T00:00:00.000Z,2.29,163.13,12.9,7.2,17.07,11.851,514
2022-02-04T00:00:00.000Z,2.72,52.15,13.1,6.4,18.12,7.173,533
2022-02-05T00:00:00.000Z,4.75,97.05,19.73,9.98,23.23,10.6,550
2022-02-06T00:00:00.000Z,5.5,115.5,19.14,14.7,22.48,8.984,550
2022-02-07T00:00:00.000Z,1.48,22.58,5.19,3.88,7.05,3.511,562
2022-02-08T00:00:00.000Z,1.08,16.39,4.01,2.8,5.35,2.548,550
2022-02-09T00:00:00.000Z,3.45,509.08,10.05,6.5,12.59,29.56,533
2022-02-10T00:00:00.000Z,2,438.2,18.45,6.97,26.65,25.804,534
2022-02-11T00:00:00.000Z,1.58,114.22,14.93,7.92,20.85,12.291,544
2022-02-12T00:00:00.000Z,5.3,126.93,14.42,8.15,22.91,11.269,560
2022-02-13T00:00:00.000Z,3.72,37.35,7.5,5.24,11.69,4.625,564
2022-02-14T00:00:00.000Z,2.29,109.13,5.63,4.3,7.83,8.876,553
2022-02-15T00:00:00.000Z,2.08,96.72,4.68,3.55,7.8,5.698,573
2022-02-16T00:00:00.000Z,1.7,85.93,4.34,3,6.59,7.816,561
2022-02-17T00:00:00.000Z,2.13,194.65,11.19,7.1,15.05,12.43,558
2022-02-18T00:00:00.000Z,4.34,145.4,9,7.02,11.5,10.747,572
2022-02-19T00:00:00.000Z,2.78,117.88,16.14,12.9,20.17,11.012,575
2022-02-20T00:00:00.000Z,4.2,178.8,13.18,8.57,29.35,16.175,568
2022-02-21T00:00:00.000Z,1.45,287.3,5.47,4.34,7.12,16.137,561
2022-02-22T00:00:00.000Z,0.7,12.02,2.95,2.04,5.35,2.565,567
2022-02-23T00:00:00.000Z,1.4,238.6,3.13,2.4,8.14,18.69,549
2022-02-24T00:00:00.000Z,1.14,235.25,8.49,4.54,11.21,13.105,516
2022-02-25T00:00:00.000Z,1.73,297.64,7.29,4.69,10.85,15.331,548
2022-02-26T00:00:00.000Z,0.4,11.98,1.33,1.02,1.6,1.841,575
2022-02-27T00:00:00.000Z,1.45,6.18,3.67,3,4.65,1.068,563
2022-02-28T00:00:00.000Z,2.45,165.63,6.07,4.75,7,7.154,559
2022-03-01T00:00:00.000Z,3.03,22.63,4.84,4.18,5.4,1.412,571
2022-03-02T00:00:00.000Z,3.42,277.98,5.92,4.95,11.98,18.721,530
2022-03-03T00:00:00.000Z,6.68,223.7,19.32,16.05,23.19,12.803,541
2022-03-04T00:00:00.000Z,5.32,62.83,23.77,16.02,28.33,9.305,542
2022-03-05T00:00:00.000Z,5.85,64.56,9.86,8.75,13.24,3.97,568
2022-03-06T00:00:00.000Z,6.3,30,10.85,8.4,16.13,4.316,543
2022-03-07T00:00:00.000Z,4.65,106.3,11,9.05,13.45,5.688,574
2022-03-08T00:00:00.000Z,3.15,44.9,6.68,5.5,13.8,4.834,559
2022-03-09T00:00:00.000Z,3.95,104.2,8.35,6.13,10.52,7.082,543
2022-03-10T00:00:00.000Z,2.47,291.88,13.45,6.93,16.12,20.917,541
2022-03-11T00:00:00.000Z,5.17,135.75,13.32,8.28,16.39,8.474,564
2022-03-12T00:00:00.000Z,5.35,28.35,13.89,9.69,16.07,5.124,540
2022-03-13T00:00:00.000Z,4.53,12.88,7.3,6.5,8.31,1.406,437
2022-03-20T00:00:00.000Z,5.07,72.2,6.94,5.99,8.93,6.566,268
2022-03-21T00:00:00.000Z,5.03,66.63,9.48,6.6,13.4,6.663,535
2022-03-22T00:00:00.000Z,6.15,29.75,8.99,8.07,10.43,4.874,568
2022-03-23T00:00:00.000Z,6.53,102.53,15.3,9.4,19.63,10.696,559
2022-03-24T00:00:00.000Z,7.2,165.93,18.1,12.5,21.58,12.076,550
2022-03-25T00:00:00.000Z,7,152.68,24.15,13.9,28.9,11.628,562
2022-03-26T00:00:00.000Z,10.85,153.32,23.9,16.29,31.38,14.639,568
2022-03-27T00:00:00.000Z,7.03,176.65,13.38,10.09,22.23,13.94,557
2022-03-28T00:00:00.000Z,3.55,115.7,8.02,6.55,13.54,10.517,560
2022-03-29T00:00:00.000Z,4.18,144.85,11.88,7.38,13.5,10.16,558
2022-03-30T00:00:00.000Z,4.4,119.25,9.85,8.22,11.73,8.023,560
2022-03-31T00:00:00.000Z,1.4,99.63,6.93,4.43,12.15,7.585,569
2022-04-01T00:00:00.000Z,2.42,181.88,5.5,4.13,7.1,11.769,537
2022-04-02T00:00:00.000Z,1.6,80.7,2.92,2.58,3.33,5.882,496
2022-04-03T00:00:00.000Z,0.95,16.05,2.35,1.88,3.53,3.418,562
2022-04-04T00:00:00.000Z,2,401.08,6.94,3.14,8.6,20.517,576
2022-04-05T00:00:00.000Z,1.77,99.75,6.7,2.75,9.1,10.886,563
2022-04-06T00:00:00.000Z,3.17,71.93,9.52,7.85,12.46,6.013,569
2022-04-07T00:00:00.000Z,2.02,118.1,6.2,3.92,8.86,9.346,568
2022-04-08T00:00:00.000Z,2.52,149.55,5.93,5.13,6.65,9.397,575
2022-04-09T00:00:00.000Z,3.67,57.88,6.15,5.35,7.63,4.041,555
2022-04-10T00:00:00.000Z,0.5,59.4,1.6,1.3,3.05,3.73,566
2022-04-11T00:00:00.000Z,1.2,112.57,3.47,2.02,5.09,7.429,566
2022-04-12T00:00:00.000Z,1.2,203.35,6.22,3.12,7.76,9.481,572
2022-04-13T00:00:00.000Z,2.4,111.75,6.28,4.9,7.7,10.275,559
2022-04-14T00:00:00.000Z,2.5,33.25,6.43,3.9,10.38,3.574,566
2022-04-15T00:00:00.000Z,3.53,604.15,9.15,4.65,10.98,32.613,577
2022-04-16T00:00:00.000Z,2.2,578.63,4.43,3.4,9.06,31.407,577
2022-04-17T00:00:00.000Z,1.48,23.85,2.2,1.95,2.83,1.554,564
2022-04-18T00:00:00.000Z,1.73,124,2.6,2.4,2.9,8.35,566
2022-04-19T00:00:00.000Z,2.02,178.35,3.7,3.1,4.96,12.835,568
2022-04-20T00:00:00.000Z,3.05,90.88,5.4,4.17,7.57,6.002,568
2022-04-21T00:00:00.000Z,3.25,51.43,6.38,5.43,7.55,3.67,562
2022-04-22T00:00:00.000Z,0.75,9.65,2.04,1.5,2.92,1.173,570
2022-04-23T00:00:00.000Z,1.4,19.39,2.8,2.2,3.9,1.813,563
2022-04-24T00:00:00.000Z,1,8.93,3.05,2.39,3.8,1.25,580
2022-04-25T00:00:00.000Z,3.1,14.35,4.7,4.18,5.88,1.79,544
2022-04-26T00:00:00.000Z,1.88,119.45,4.72,2.8,7.85,8.044,543
2022-04-27T00:00:00.000Z,1.48,209.05,4.65,2.5,6.57,10.406,563
2022-04-28T00:00:00.000Z,1.85,135.44,3.7,2.67,4.84,10.312,563
2022-04-29T00:00:00.000Z,2.38,109.95,4,3.42,4.82,8.122,559
2022-04-30T00:00:00.000Z,2.7,128.15,5.07,3.88,6.68,10.006,547
2022-05-01T00:00:00.000Z,2.63,83.4,8.5,4.9,11.92,6.731,504
2022-05-02T00:00:00.000Z,3.2,75.7,7.09,4.82,8.9,4.248,422
2022-05-03T00:00:00.000Z,3.9,62.2,6.94,5.71,9.77,5.611,528
2022-05-04T00:00:00.000Z,5.07,404.73,14.29,7.75,18.82,19.216,566
2022-05-05T00:00:00.000Z,6.55,45.83,11.52,10.3,12.98,2.983,559
2022-05-06T00:00:00.000Z,3.28,93.2,6.4,5.21,9.28,5.018,564
2022-05-07T00:00:00.000Z,1.38,41.1,4.63,3.65,5.72,2.954,569
2022-05-08T00:00:00.000Z,2.13,218.95,5.22,4.29,6.09,15.079,564
2022-05-09T00:00:00.000Z,2.83,131.57,5.7,4.2,7.18,7.613,528
2022-05-10T00:00:00.000Z,3.1,59.67,6.97,5.4,8.69,4.938,504
2022-05-11T00:00:00.000Z,3.92,255.88,6.49,5.5,7.78,17.625,504
2022-05-12T00:00:00.000Z,2.9,214.2,13.52,5.82,18.6,20.853,519
2022-05-13T00:00:00.000Z,2.5,83.03,5.69,4,7.72,8.085,522
2022-05-14T00:00:00.000Z,2.29,423.15,5.2,3.92,6.47,28.215,538
2022-05-15T00:00:00.000Z,2.78,104.88,6.5,4.84,9.73,10.371,522
2022-05-16T00:00:00.000Z,2.58,97.22,5.75,4.05,7.8,8.847,533
2022-05-17T00:00:00.000Z,2.58,91.05,5.07,3.65,7.45,7.093,514
2022-05-18T00:00:00.000Z,2.58,297.95,6.09,4.9,10.02,25.439,516
2022-05-19T00:00:00.000Z,2.02,206.4,3.42,2.92,10.05,14.569,505
2022-05-20T00:00:00.000Z,1.77,101,6.55,3.63,12.65,12.811,509
2022-05-21T00:00:00.000Z,2.29,118.53,6.05,3.95,13.2,11.98,523
2022-05-22T00:00:00.000Z,3.38,34.2,7.2,5.5,11.02,4.272,510
2022-05-23T00:00:00.000Z,1.95,17.07,4.3,3,8.55,3.32,528
2022-05-24T00:00:00.000Z,1.98,161.94,5.4,3.63,14.65,19.667,522
2022-05-25T00:00:00.000Z,2.29,293.02,5.85,4.05,16.77,24.547,507
2022-05-26T00:00:00.000Z,3.58,254.25,6.24,5.25,14.68,23.981,498
2022-05-27T00:00:00.000Z,4.13,86.35,6.45,5.78,7.19,6.761,493
2022-05-28T00:00:00.000Z,2.9,11.57,4.7,4.13,5.15,0.806,512
2022-05-29T00:00:00.000Z,2.7,14.2,4.34,3.83,4.84,1.227,427
2022-05-30T00:00:00.000Z,1.77,11.1,3.75,3.1,4.45,1.156,461
2022-05-31T00:00:00.000Z,2.6,14.02,4.26,3.7,5.62,1.829,488
2022-06-01T00:00:00.000Z,3.05,16.5,5.55,4.4,7.74,2.378,481
2022-06-02T00:00:00.000Z,2.54,11.57,6.19,4.44,8.96,2.413,120
2022-08-15T00:00:00.000Z,3.63,557.4,43.15,17.89,67.81,75.384,117
2022-08-16T00:00:00.000Z,2,117.82,4.05,3.1,5.8,11.474,566
2022-08-17T00:00:00.000Z,4.32,10.82,7,5.88,8.32,1.425,429
2022-08-18T00:00:00.000Z,3.72,117.22,6.57,5.82,7.55,8.624,466
2022-08-19T00:00:00.000Z,2.22,208.2,3.6,3.28,4.07,9.958,577
2022-08-20T00:00:00.000Z,1.6,684.58,4.03,2.5,9.89,60.503,529
2022-08-21T00:00:00.000Z,1.88,368.92,4.95,3.3,7.25,40.199,507
2022-08-22T00:00:00.000Z,1.85,113.3,3.85,2.95,4.93,13.077,339
2022-08-23T00:00:00.000Z,1.45,219.5,3.47,2.72,11.95,30.861,538
2022-08-24T00:00:00.000Z,0.95,376.77,2.6,1.55,14.75,42.228,480
2022-08-25T00:00:00.000Z,2.1,355.77,3.2,2.7,26.61,46.871,497
2022-08-26T00:00:00.000Z,2.95,300.17,4.43,3.96,5,19.349,545
2022-08-27T00:00:00.000Z,1.8,12.95,4.03,3.4,4.78,1.184,539
2022-08-28T00:00:00.000Z,2,385.55,4.05,3.28,5.72,37.338,531
2022-08-29T00:00:00.000Z,2.17,74.22,3.13,2.7,4.45,6.814,528
2022-08-30T00:00:00.000Z,2.8,283.45,5,4.2,6.03,19.173,536
2022-08-31T00:00:00.000Z,2.29,379.52,6.3,3.63,8.15,39.824,521
2022-09-01T00:00:00.000Z,1.38,64.43,3.22,2.75,3.85,3.499,487
2022-09-02T00:00:00.000Z,1.33,214.07,3.22,2,3.9,22.366,459
2022-09-03T00:00:00.000Z,1.8,74.75,3.97,3.17,4.95,5.467,382
2022-09-04T00:00:00.000Z,3,133.69,4.59,4.18,5.78,16.256,231
2022-09-05T00:00:00.000Z,1.77,12.65,4.92,3.63,6.43,1.741,340
2022-09-06T00:00:00.000Z,2.4,156.18,4.75,3.67,6.03,8.424,505
2022-09-07T00:00:00.000Z,3.17,143.18,4.84,4.05,6,9.478,504
2022-09-08T00:00:00.000Z,1.65,134.02,6.26,4.63,8.1,7.934,338
2022-09-09T00:00:00.000Z,1.25,80.81,3.47,2.4,5.2,6.9,461
2022-09-10T00:00:00.000Z,1.55,212.45,3.35,2.5,4.5,12.918,509
2022-09-11T00:00:00.000Z,1.38,117.43,2.78,2.29,3.5,14.173,517
2022-09-12T00:00:00.000Z,1.33,251,2.95,2.47,4.13,21.032,466
2022-09-13T00:00:00.000Z,1.05,443.7,3.42,2.63,4.45,29.855,487
2022-09-14T00:00:00.000Z,1.27,211.25,2.9,2.25,3.57,16.761,512
2022-09-15T00:00:00.000Z,0.95,186.43,3.8,1.9,6.6,9.667,475
2022-09-16T00:00:00.000Z,2.02,328.83,4.34,3.16,6.29,16.979,489
2022-09-17T00:00:00.000Z,0.68,39.54,4.25,1.38,5.15,3.376,473
2022-09-18T00:00:00.000Z,0.5,333.83,1.6,1.1,3.1,19.904,504
2022-09-19T00:00:00.000Z,1.3,193.75,2.49,1.88,3.9,14.035,484
2022-09-20T00:00:00.000Z,2.17,329.27,3.33,2.85,4.15,24.567,422
2022-09-21T00:00:00.000Z,1,115.85,1.83,1.6,2.1,10.508,454
2022-09-22T00:00:00.000Z,1.02,375.6,1.72,1.45,2.2,23.01,512
2022-09-23T00:00:00.000Z,1.12,14.4,2.04,1.8,3.23,1.612,506
2022-09-24T00:00:00.000Z,1.3,62.5,2.72,2.15,3.6,6.854,515
2022-09-25T00:00:00.000Z,1.65,74.45,3.1,2.6,3.95,6.946,492
2022-09-26T00:00:00.000Z,2.04,65.81,4.19,3.4,5.6,6.278,464
2022-09-27T00:00:00.000Z,2.02,85.65,3.6,2.92,4.22,6.205,504
2022-09-28T00:00:00.000Z,1.9,112.95,4.09,3.45,4.8,12.808,493
2022-09-29T00:00:00.000Z,1,207.55,2.72,2.2,3.25,12.888,481
2022-09-30T00:00:00.000Z,1.5,92.7,3.1,2.69,3.7,7.754,485
2022-10-01T00:00:00.000Z,1.02,85.38,2.45,1.95,3.55,8.096,459
2022-10-02T00:00:00.000Z,1.35,264.98,3.4,2.6,4.5,20.139,266
2022-10-03T00:00:00.000Z,1.73,187,4.47,3.33,6.2,19.577,255
2022-10-04T00:00:00.000Z,1.55,164.48,4.09,3.28,4.84,11.855,304
2022-10-05T00:00:00.000Z,2.45,14.82,4.67,3.87,8.34,2.8,300
2022-10-06T00:00:00.000Z,3.28,150.57,7.93,4.8,10.77,12.627,519
2022-10-07T00:00:00.000Z,3.88,208.15,7.78,6.1,12.07,12.924,494
2022-10-08T00:00:00.000Z,4.34,235.2,13.73,6.71,16.73,17.702,517
2022-10-09T00:00:00.000Z,4.2,222.18,14.54,7.46,19.14,18.861,524
2022-10-10T00:00:00.000Z,1.02,42.8,7.65,4.55,14.43,5.943,503
2022-10-11T00:00:00.000Z,5,58.83,9.32,7.43,11.43,4.257,506
2022-10-12T00:00:00.000Z,5.6,197.4,10.4,8.69,16.27,21.083,522
2022-10-13T00:00:00.000Z,7.45,104.9,15.75,13.83,17.48,9.404,533
2022-10-14T00:00:00.000Z,5.38,242.23,15.2,11.5,18.88,15.295,507
2022-10-15T00:00:00.000Z,5.07,152.65,13.23,10.85,18.13,14.544,523
2022-10-16T00:00:00.000Z,1.92,318.23,9.97,5.93,14.85,20.578,414
2022-10-17T00:00:00.000Z,7.3,213.3,10.95,9.52,15.93,12.457,522
2022-10-18T00:00:00.000Z,5.65,134.38,11.75,8.13,14,13.624,355
2022-10-21T00:00:00.000Z,6,186.23,11.45,9.9,13.06,12.468,504
2022-10-22T00:00:00.000Z,5.7,125.03,10.9,8.15,12.82,10.407,519
2022-10-23T00:00:00.000Z,9.68,166.9,14.3,12.75,17.02,11.773,533
2022-10-24T00:00:00.000Z,8.85,159.55,17.82,13.48,21.85,9.712,513
2022-10-25T00:00:00.000Z,10.32,273.75,19.52,14.7,23.2,26.532,507
2022-10-26T00:00:00.000Z,8.98,257.7,19.43,15.5,22.77,21.846,513
2022-10-27T00:00:00.000Z,5.32,254.2,14.27,10.6,18.94,20.401,513
2022-10-28T00:00:00.000Z,5.9,50.58,11.74,9.9,18.67,8.196,498
2022-10-29T00:00:00.000Z,2.8,36.6,12.2,6.23,14.01,4.968,508
2022-10-30T00:00:00.000Z,2.52,22.52,7.72,5.84,10.15,4.045,505
2022-10-31T00:00:00.000Z,2.7,21.1,6.93,5.07,9.9,4.021,521
2022-11-01T00:00:00.000Z,5.09,283.83,8.94,7.79,17.73,22.977,496
2022-11-02T00:00:00.000Z,3.78,139.13,12.8,10.42,17.39,12.438,504
2022-11-03T00:00:00.000Z,6.22,164.7,16.67,12.67,20.07,14.411,545
2022-11-04T00:00:00.000Z,2.02,53.4,7.01,4.07,10.45,6.445,498
2022-11-05T00:00:00.000Z,1.08,56.1,2.15,1.75,2.91,4.958,501
2022-11-06T00:00:00.000Z,1.2,36.78,2.1,1.73,3.94,2.585,500
2022-11-07T00:00:00.000Z,0.98,210.7,5.55,4.4,9.05,20.921,532
2022-11-08T00:00:00.000Z,1.35,335.25,6.97,4.45,10.82,32.854,511
2022-11-09T00:00:00.000Z,4.59,238.93,8.69,7.55,21.5,23.149,520
2022-11-10T00:00:00.000Z,3,130.1,10.16,7.76,17.59,8.326,524
2022-11-11T00:00:00.000Z,3.7,217.82,11,7.7,16.13,16.581,506
2022-11-12T00:00:00.000Z,3.1,88.5,8,7.07,19.92,10.122,532
2022-11-13T00:00:00.000Z,2.29,107.4,8.1,6.03,11.95,10.939,531
2022-11-14T00:00:00.000Z,2.9,59.7,7.49,4.97,13.32,6.813,530
2022-11-15T00:00:00.000Z,4.1,137.9,10.07,8.34,13.33,11.902,520
2022-11-16T00:00:00.000Z,5.4,439.67,12.32,8.44,15.64,26.46,517
2022-11-17T00:00:00.000Z,2.1,152.32,9,4.05,16.82,15.882,522
2022-11-18T00:00:00.000Z,2,250.95,3.89,2.94,8.28,18.889,520
2022-11-19T00:00:00.000Z,1.5,91.7,3.17,2.45,4.04,9.274,485
